"Gene.Names","Entry","phytoID","phytoAnnotation","Protein.names","Gene.Ontology.IDs","Gene.Ontology..biological.process.","Gene.Ontology..cellular.component.","Gene.Ontology..GO.","Gene.Ontology..molecular.function.","WT 32C vs WT 20C (mean)","WT 32C vs WT 20C (lfc)","WT 32C vs WT 20C (padj)","TS 32C vs TS 20C (mean)","TS 32C vs TS 20C (lfc)","TS 32C vs TS 20C (padj)","TS 20C vs WT 20C (mean)","TS 20C vs WT 20C (lfc)","TS 20C vs WT 20C (padj)","TS 32C vs WT 32C (mean)","TS 32C vs WT 32C (lfc)","TS 32C vs WT 32C (padj)"
"PHYPA_000286","A9S036","Pp3c1_6640","(1 of 7) 2.5.1.54 - 3-deoxy-7-phosphoheptulonate synthase / Phospho-2-oxo-3-deoxyheptonate aldolase","Phospho-2-dehydro-3-deoxyheptonate aldolase (EC 2.5.1.54)","GO:0003849; GO:0008652; GO:0009073; GO:0009423; GO:0009507","amino acid biosynthetic process [GO:0008652]; aromatic amino acid family biosynthetic process [GO:0009073]; chorismate biosynthetic process [GO:0009423]","chloroplast [GO:0009507]","chloroplast [GO:0009507]; 3-deoxy-7-phosphoheptulonate synthase activity [GO:0003849]; amino acid biosynthetic process [GO:0008652]; aromatic amino acid family biosynthetic process [GO:0009073]; chorismate biosynthetic process [GO:0009423]","3-deoxy-7-phosphoheptulonate synthase activity [GO:0003849]",1001.69408535047,-0.904385222464806,0.000274552616619603,582.493240453987,-0.00561310655722487,0.987506608248708,970.160449642215,-1.01819964596097,0.00537278944612443,615.588920583967,-0.108825348126211,0.636212601356415
"PHYPA_002897","A0A2K1L249","Pp3c2_18630","(1 of 3) PTHR23257:SF353 - KINASE-LIKE PROTEIN","Protein kinase domain-containing protein","GO:0004674; GO:0005524; GO:0006468","protein phosphorylation [GO:0006468]","","ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]; protein phosphorylation [GO:0006468]","ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]",608.363789504232,0.0470716885925606,0.848086723477211,147.667787082813,0.0434998675296319,0.908671720554969,374.09507955358,-1.99468756567633,6.77614473108387e-20,377.823510176831,-1.97318171669374,8.67927177510849e-23
"PHYPA_003568","A0A2K1L422","Pp3c2_32860","(1 of 4) PTHR13832:SF158 - PROTEIN PHOSPHATASE 2C 5-RELATED","PPM-type phosphatase domain-containing protein","GO:0004722; GO:0035970","peptidyl-threonine dephosphorylation [GO:0035970]","","protein serine/threonine phosphatase activity [GO:0004722]; peptidyl-threonine dephosphorylation [GO:0035970]","protein serine/threonine phosphatase activity [GO:0004722]",505.400885731506,0.0714187690494054,0.828025086573081,302.633015607176,1.18160563117555,2.37748304322182e-07,336.338115231995,-1.27713151877618,0.000772765343418489,468.008973224558,-0.195487622397268,0.300391601197491
"PHYPA_004747","A0A2K1KVE0","Pp3c3_21190","(1 of 11) PTHR11062:SF56 - XYLOGLUCAN GALACTOSYLTRANSFERASE KATAMARI1","Exostosin GT47 domain-containing protein","GO:0005794; GO:0006486; GO:0016020; GO:0016757","protein glycosylation [GO:0006486]","Golgi apparatus [GO:0005794]; membrane [GO:0016020]","Golgi apparatus [GO:0005794]; membrane [GO:0016020]; glycosyltransferase activity [GO:0016757]; protein glycosylation [GO:0006486]","glycosyltransferase activity [GO:0016757]",81.3311216726337,-2.76096094879392,3.02544828098252e-10,24.0867624435769,-2.33249526734636,3.48794642553712e-05,93.1395619527564,-1.57564074857294,0.00222340579474837,12.9455077542683,-0.178475718279337,0.134097670215265
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PHYPA_006412","A0A2K1KP02","Pp3c4_18280","(1 of 17) PF04674 - Phosphate-induced protein 1 conserved region (Phi_1)","Uncharacterized protein","GO:0005615","","extracellular space [GO:0005615]","extracellular space [GO:0005615]","",56.9900668333215,-0.163260047271495,0.587875252025776,20.5081895936912,0.0836003899166264,0.768581049495293,40.1503502351803,-1.53676853500132,0.00884640192750759,37.0766425773643,-0.144647613640854,0.241349128540597
"PHYPA_006604","Q8GS38","Pp3c4_22490","(1 of 6) PF06351 - Allene oxide cyclase (Allene_ox_cyc)","allene-oxide cyclase (EC 5.3.99.6)","GO:0009507; GO:0009695; GO:0046423","jasmonic acid biosynthetic process [GO:0009695]","chloroplast [GO:0009507]","chloroplast [GO:0009507]; allene-oxide cyclase activity [GO:0046423]; jasmonic acid biosynthetic process [GO:0009695]","allene-oxide cyclase activity [GO:0046423]",745.557102803936,-0.25373706639843,0.347951436062394,234.633463178702,-0.104036197651113,0.757998634338331,553.636532212788,-1.426381205389,0.0110736182505787,423.723132903543,-1.13429000153865,0.0361830108332719
"PHYPA_007882","A0A2K1KKB0","Pp3c5_19400","","Uncharacterized protein","","","","","",73.6572780417469,0.00940230538031963,0.981573680575284,17.8904517129095,-1.88752529457847,0.00184871058633532,52.0150999208159,-1.05330313639855,0.0357779044380284,39.1996663509433,-3.41220630879761,1.00172011607915e-12
"PHYPA_008225","A0A2K1KL89","Pp3c5_27150","(1 of 1) PTHR24326:SF257 - HOMEOBOX-LEUCINE ZIPPER PROTEIN ATHB-52","Homeobox domain-containing protein","GO:0000981; GO:0005634; GO:0043565; GO:0045893","positive regulation of DNA-templated transcription [GO:0045893]","nucleus [GO:0005634]","nucleus [GO:0005634]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; sequence-specific DNA binding [GO:0043565]; positive regulation of DNA-templated transcription [GO:0045893]","DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; sequence-specific DNA binding [GO:0043565]",87.968300926421,-0.336773026703954,0.271057916317817,51.3074317917549,0.574284350860234,0.124243800644064,70.9072065162019,-1.23620873610248,0.0639922283452911,68.110224228236,-0.00129142197299584,0.99601250103416
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
